"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Рамка крепления ном. знака для квадроцикла и снегохода CRAZY IRON KAWASAKI";"_Рамка_креп";"750.0";"Avito";"Механизм замка 5 двери в Красноярске";"1500.0";"800.0";"114.3";"54.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/mehanizm_zamka_5_dveri_2193534418"
"Рамка крепления ном. знака для квадроцикла и снегохода CRAZY IRON KAWASAKI";"_Рамка_креп";"750.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4300.0";"614.3";"54.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
"Рамка крепления ном. знака для квадроцикла и снегохода CRAZY IRON KAWASAKI";"_Рамка_креп";"750.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-675.0";"-90.0";"54.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"60.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"60.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"-6.0";"-0.8";"59.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"59.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"44.0";"6.3";"58.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"44.0";"6.3";"58.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"60.0";"8.6";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"10.0";"1.3";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"10.0";"1.3";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1700.0";"242.9";"57.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1700.0";"242.9";"57.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайки колесные 14х1.5 в Москве";"500.0";"-200.0";"-28.6";"56.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_7434837277"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайки колесные 14х1.5 в Москве";"900.0";"200.0";"28.6";"56.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_4605975890"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-235.0";"-33.6";"55.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-235.0";"-33.6";"55.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1650.0";"220.0";"55.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайки колесные 14х1.5 в Москве";"500.0";"-250.0";"-33.3";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_7434837277"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайки колесные 14х1.5 в Москве";"900.0";"150.0";"20.0";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_4605975890"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклепки harpoon 5.0x12.0 в Коммунарке";"700.0";"-50.0";"-6.7";"55.0";"https://www.avito.ru/kommunarka/remont_i_stroitelstvo/zaklepki_harpoon_5.0x12.0_2556713657"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Трос замка двери задней (от замка к ручке) в Пензе";"78.0";"-672.0";"-89.6";"55.0";"https://www.avito.ru/penza/zapchasti_i_aksessuary/tros_zamka_dveri_zadney_ot_zamka_k_ruchke_3657425380"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклепки harpoon 5.0x12.0 в Коммунарке";"700.0";"0.0";"0.0";"55.0";"https://www.avito.ru/kommunarka/remont_i_stroitelstvo/zaklepki_harpoon_5.0x12.0_2556713657"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайка колесная 12 1.5 в Тольятти";"1500.0";"750.0";"100.0";"55.0";"https://www.avito.ru/tolyatti/zapchasti_i_aksessuary/gayka_kolesnaya_12_1.5_7746616368"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайка колесная m12x1, 25x37, несъемная шайба, кл.21, закрытая, хром для а / м nissan / infiniti (asc в Оренбурге";"172.0";"-578.0";"-77.1";"54.0";"https://www.avito.ru/orenburg/zapchasti_i_aksessuary/gayka_kolesnaya_m12x1_25x37_nesemnaya_shayba_kl.21_zakrytaya_hrom_dlya_a_m_nissan_infiniti_asc_7747532799"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-285.0";"-38.0";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайка M25х1.5 никелированая латунь DKC 6006-25 в Курске";"700.0";"0.0";"0.0";"54.0";"https://www.avito.ru/kursk/remont_i_stroitelstvo/gayka_m25h1.5_nikelirovanaya_latun_dkc_6006-25_7433345624"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайка колесная Конус М12x1,25 L28 10шт в Серпухове";"1000.0";"300.0";"42.9";"54.0";"https://www.avito.ru/serpuhov/zapchasti_i_aksessuary/gayka_kolesnaya_konus_m12x125_l28_10sht_3704764586"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайка колесная 12 1.5 в Тольятти";"1500.0";"800.0";"114.3";"54.0";"https://www.avito.ru/tolyatti/zapchasti_i_aksessuary/gayka_kolesnaya_12_1.5_7746616368"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Механизм замка 5 двери в Красноярске";"1500.0";"800.0";"114.3";"54.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/mehanizm_zamka_5_dveri_2193534418"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4300.0";"614.3";"54.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
"Рамка крепления номерного знака 190х145, BAJAJ";"_Рамка_креп";"700.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-675.0";"-90.0";"54.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"60.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"60.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"-6.0";"-0.8";"59.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"59.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"44.0";"6.3";"58.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"44.0";"6.3";"58.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"60.0";"8.6";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"10.0";"1.3";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"10.0";"1.3";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1700.0";"242.9";"57.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1700.0";"242.9";"57.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"500.0";"-200.0";"-28.6";"56.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_7434837277"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"900.0";"200.0";"28.6";"56.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_4605975890"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-235.0";"-33.6";"55.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-235.0";"-33.6";"55.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1650.0";"220.0";"55.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"500.0";"-250.0";"-33.3";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_7434837277"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"900.0";"150.0";"20.0";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_4605975890"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклепки harpoon 5.0x12.0 в Коммунарке";"700.0";"-50.0";"-6.7";"55.0";"https://www.avito.ru/kommunarka/remont_i_stroitelstvo/zaklepki_harpoon_5.0x12.0_2556713657"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Трос замка двери задней (от замка к ручке) в Пензе";"78.0";"-672.0";"-89.6";"55.0";"https://www.avito.ru/penza/zapchasti_i_aksessuary/tros_zamka_dveri_zadney_ot_zamka_k_ruchke_3657425380"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклепки harpoon 5.0x12.0 в Коммунарке";"700.0";"0.0";"0.0";"55.0";"https://www.avito.ru/kommunarka/remont_i_stroitelstvo/zaklepki_harpoon_5.0x12.0_2556713657"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайка колесная 12 1.5 в Тольятти";"1500.0";"750.0";"100.0";"55.0";"https://www.avito.ru/tolyatti/zapchasti_i_aksessuary/gayka_kolesnaya_12_1.5_7746616368"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайка колесная m12x1, 25x37, несъемная шайба, кл.21, закрытая, хром для а / м nissan / infiniti (asc в Оренбурге";"172.0";"-578.0";"-77.1";"54.0";"https://www.avito.ru/orenburg/zapchasti_i_aksessuary/gayka_kolesnaya_m12x1_25x37_nesemnaya_shayba_kl.21_zakrytaya_hrom_dlya_a_m_nissan_infiniti_asc_7747532799"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-285.0";"-38.0";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайка M25х1.5 никелированая латунь DKC 6006-25 в Курске";"700.0";"0.0";"0.0";"54.0";"https://www.avito.ru/kursk/remont_i_stroitelstvo/gayka_m25h1.5_nikelirovanaya_latun_dkc_6006-25_7433345624"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайка колесная Конус М12x1,25 L28 10шт в Серпухове";"1000.0";"300.0";"42.9";"54.0";"https://www.avito.ru/serpuhov/zapchasti_i_aksessuary/gayka_kolesnaya_konus_m12x125_l28_10sht_3704764586"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайка колесная 12 1.5 в Тольятти";"1500.0";"800.0";"114.3";"54.0";"https://www.avito.ru/tolyatti/zapchasti_i_aksessuary/gayka_kolesnaya_12_1.5_7746616368"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Механизм замка 5 двери в Красноярске";"1500.0";"800.0";"114.3";"54.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/mehanizm_zamka_5_dveri_2193534418"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4300.0";"614.3";"54.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
"Рамка крепления номерного знака 190х145, BESTMOTO";"_Рамка_креп";"750.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-675.0";"-90.0";"54.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"60.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"60.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"-6.0";"-0.8";"59.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"59.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"44.0";"6.3";"58.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - рамка дисплея в Москве";"744.0";"44.0";"6.3";"58.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_ramka_displeya_7201271097"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"60.0";"8.6";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-600.0";"-85.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"10.0";"1.3";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Колесные гайки 12х1.5 в Нижнем Новгороде";"760.0";"10.0";"1.3";"58.0";"https://www.avito.ru/nizhniy_novgorod/zapchasti_i_aksessuary/kolesnye_gayki_12h1.5_7710623187"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-650.0";"-86.7";"58.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1700.0";"242.9";"57.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1700.0";"242.9";"57.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"500.0";"-200.0";"-28.6";"56.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_7434837277"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"900.0";"200.0";"28.6";"56.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_4605975890"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-235.0";"-33.6";"55.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-235.0";"-33.6";"55.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"1650.0";"220.0";"55.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"500.0";"-250.0";"-33.3";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_7434837277"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайки колесные 14х1.5 в Москве";"900.0";"150.0";"20.0";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/gayki_kolesnye_14h1.5_4605975890"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклепки harpoon 5.0x12.0 в Коммунарке";"700.0";"-50.0";"-6.7";"55.0";"https://www.avito.ru/kommunarka/remont_i_stroitelstvo/zaklepki_harpoon_5.0x12.0_2556713657"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Трос замка двери задней (от замка к ручке) в Пензе";"78.0";"-672.0";"-89.6";"55.0";"https://www.avito.ru/penza/zapchasti_i_aksessuary/tros_zamka_dveri_zadney_ot_zamka_k_ruchke_3657425380"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклепки harpoon 5.0x12.0 в Коммунарке";"700.0";"0.0";"0.0";"55.0";"https://www.avito.ru/kommunarka/remont_i_stroitelstvo/zaklepki_harpoon_5.0x12.0_2556713657"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайка колесная 12 1.5 в Тольятти";"1500.0";"750.0";"100.0";"55.0";"https://www.avito.ru/tolyatti/zapchasti_i_aksessuary/gayka_kolesnaya_12_1.5_7746616368"
